id_prod,price,categ,client_id,sex,birth,date,session_id,year_month
0_1419,8.99,0.0,c_1609,m,1980.0,2021-03-04 15:28:18.018383,s_1646,2021-03
0_1419,8.99,0.0,c_1609,m,1980.0,2022-02-21 14:47:25.991865,s_168675,2022-02
0_1419,8.99,0.0,c_1609,m,1980.0,2022-08-07 10:42:27.487334,s_249696,2022-08
0_1419,8.99,0.0,c_1609,m,1980.0,2021-05-29 16:31:25.309054,s_41258,2021-05
0_1419,8.99,0.0,c_1609,m,1980.0,2021-12-07 10:42:27.487334,s_130729,2021-12
0_1419,8.99,0.0,c_1609,m,1980.0,2021-09-06 08:23:42.145763,s_85769,2021-09
0_1419,8.99,0.0,c_1609,m,1980.0,2021-05-15 17:09:39.778358,s_34916,2021-05
0_1419,8.99,0.0,c_1609,m,1980.0,2022-04-24 14:56:52.972317,s_198807,2022-04
0_1419,8.99,0.0,c_1609,m,1980.0,2023-01-24 14:56:52.972317,s_331698,2023-01
0_1419,8.99,0.0,c_1609,m,1980.0,2022-06-20 17:47:43.435997,s_226669,2022-06
0_1419,8.99,0.0,c_1609,m,1980.0,2022-03-22 22:56:26.346027,s_182996,2022-03
0_1419,8.99,0.0,c_1609,m,1980.0,2022-11-30 13:31:15.363605,s_305052,2022-11
0_1419,8.99,0.0,c_1609,m,1980.0,2022-09-23 17:56:32.760019,s_272495,2022-09
0_1419,8.99,0.0,c_1609,m,1980.0,2022-08-21 14:47:25.991865,s_256462,2022-08
0_1419,8.99,0.0,c_1609,m,1980.0,2021-03-29 03:42:45.309333,s_12915,2021-03
0_1419,8.99,0.0,c_1609,m,1980.0,2021-06-20 17:47:43.435997,s_51386,2021-06
0_1419,8.99,0.0,c_1609,m,1980.0,2022-10-18 12:34:03.780932,s_284299,2022-10
0_1419,8.99,0.0,c_1609,m,1980.0,2022-06-21 02:13:26.244523,s_226845,2022-06
0_1419,8.99,0.0,c_1609,m,1980.0,2022-10-06 08:23:42.145763,s_278480,2022-10
0_1419,8.99,0.0,c_1609,m,1980.0,2021-05-23 12:15:19.668943,s_38425,2021-05
0_1419,8.99,0.0,c_1609,m,1980.0,2021-09-22 22:56:26.346027,s_93954,2021-09
0_1419,8.99,0.0,c_1609,m,1980.0,2022-11-17 13:04:37.349821,s_298819,2022-11
0_1419,8.99,0.0,c_1609,m,1980.0,2022-04-20 05:35:37.158367,s_196706,2022-04
0_1419,8.99,0.0,c_1609,m,1980.0,2021-08-13 18:45:32.991807,s_75301,2021-08
0_1419,8.99,0.0,c_1609,m,1980.0,2022-10-22 22:56:26.346027,s_286544,2022-10
0_1419,8.99,0.0,c_1609,m,1980.0,2021-08-17 13:04:37.349821,s_76952,2021-08
0_1419,8.99,0.0,c_1609,m,1980.0,2022-06-21 14:47:25.991865,s_227101,2022-06
0_1419,8.99,0.0,c_1609,m,1980.0,2022-10-05 00:55:45.397932,s_277893,2022-10
0_1419,8.99,0.0,c_1609,m,1980.0,2021-11-30 10:28:46.976455,s_127272,2021-11
0_1419,8.99,0.0,c_1609,m,1980.0,2021-04-04 01:22:16.608032,s_15661,2021-04
0_1419,8.99,0.0,c_1609,m,1980.0,2021-07-08 08:23:48.847842,s_59442,2021-07
0_1419,8.99,0.0,c_1609,m,1980.0,2021-04-02 13:23:57.034357,s_14951,2021-04
0_1419,8.99,0.0,c_3454,m,1969.0,2022-05-30 13:01:16.833949,s_216354,2022-05
0_1419,8.99,0.0,c_3454,m,1969.0,2022-10-30 13:01:16.833949,s_290185,2022-10
0_1419,8.99,0.0,c_3454,m,1969.0,2021-03-07 00:45:14.116444,s_2805,2021-03
0_1419,8.99,0.0,c_3454,m,1969.0,2022-04-29 00:14:49.416324,s_200839,2022-04
0_1419,8.99,0.0,c_3454,m,1969.0,2022-11-05 22:36:58.038467,s_293260,2022-11
0_1419,8.99,0.0,c_3454,m,1969.0,2022-02-05 22:36:58.038467,s_160567,2022-02
0_1419,8.99,0.0,c_3454,m,1969.0,2022-01-29 00:14:49.416324,s_156675,2022-01
0_1419,8.99,0.0,c_3454,m,1969.0,2021-04-30 13:01:16.833949,s_27953,2021-04
0_1419,8.99,0.0,c_3454,m,1969.0,2022-06-05 22:36:58.038467,s_219367,2022-06
0_1209,8.99,0.0,c_1609,m,1980.0,2021-07-27 19:46:48.210842,s_67929,2021-07
0_1209,8.99,0.0,c_1609,m,1980.0,2022-02-19 09:21:13.102176,s_167534,2022-02
0_1209,8.99,0.0,c_1609,m,1980.0,2021-09-23 23:51:31.251371,s_94484,2021-09
0_1209,8.99,0.0,c_1609,m,1980.0,2021-03-26 03:20:01.893075,s_11561,2021-03
0_1209,8.99,0.0,c_1609,m,1980.0,2022-06-30 17:59:04.717616,s_231551,2022-06
0_1209,8.99,0.0,c_1609,m,1980.0,2022-06-27 19:46:48.210842,s_230161,2022-06
0_1209,8.99,0.0,c_1609,m,1980.0,2022-03-23 23:51:31.251371,s_183536,2022-03
0_1209,8.99,0.0,c_1609,m,1980.0,2022-09-21 17:25:10.204392,s_271428,2022-09
0_1209,8.99,0.0,c_1609,m,1980.0,2021-09-16 06:33:55.254073,s_90653,2021-09
0_1209,8.99,0.0,c_1609,m,1980.0,2022-09-23 23:51:31.251371,s_272611,2022-09
0_1209,8.99,0.0,c_1609,m,1980.0,2021-09-21 17:25:10.204392,s_93341,2021-09
0_1209,8.99,0.0,c_1609,m,1980.0,2021-03-30 17:59:04.717616,s_13625,2021-03
0_547,8.99,0.0,c_1609,m,1980.0,2021-03-28 05:27:59.321382,s_12475,2021-03
0_547,8.99,0.0,c_1609,m,1980.0,2021-04-15 21:34:14.380383,s_21095,2021-04
0_547,8.99,0.0,c_1609,m,1980.0,2022-03-15 21:34:14.380383,s_179665,2022-03
0_547,8.99,0.0,c_1609,m,1980.0,2022-11-15 19:25:07.214147,s_298023,2022-11
0_547,8.99,0.0,c_1609,m,1980.0,2021-03-15 19:25:07.214147,s_6774,2021-03
0_547,8.99,0.0,c_1609,m,1980.0,2023-02-15 21:34:14.380383,s_342135,2023-02
0_547,8.99,0.0,c_3454,m,1969.0,2021-08-25 19:48:58.373837,s_80605,2021-08
0_1785,8.99,0.0,c_1609,m,1980.0,2022-04-20 03:14:01.753161,s_196648,2022-04
0_1785,8.99,0.0,c_1609,m,1980.0,2021-03-23 21:49:14.538817,s_10537,2021-03
0_1785,8.99,0.0,c_1609,m,1980.0,2021-08-16 02:30:47.493543,s_76317,2021-08
0_1785,8.99,0.0,c_1609,m,1980.0,2022-06-23 21:49:14.538817,s_228273,2022-06
0_1785,8.99,0.0,c_1609,m,1980.0,2022-09-16 02:30:47.493543,s_268737,2022-09
0_1785,8.99,0.0,c_1609,m,1980.0,2021-12-20 03:14:01.753161,s_137028,2021-12
0_1785,8.99,0.0,c_3454,m,1969.0,2022-06-29 20:34:05.726240,s_231141,2022-06
0_1785,8.99,0.0,c_3454,m,1969.0,2021-07-29 20:34:05.726240,s_68804,2021-07
0_1785,8.99,0.0,c_3454,m,1969.0,2023-01-29 20:34:05.726240,s_334201,2023-01
0_1818,8.99,0.0,c_6714,f,1968.0,2022-02-18 23:43:47.377532,s_167335,2022-02
0_1818,8.99,0.0,c_6714,f,1968.0,2022-03-18 23:43:47.377532,s_181129,2022-03
0_1818,8.99,0.0,c_6714,f,1968.0,2022-04-18 23:43:47.377532,s_196093,2022-04
0_1818,8.99,0.0,c_6714,f,1968.0,2021-12-26 07:44:56.716572,s_140199,2021-12
0_1818,8.99,0.0,c_6714,f,1968.0,2023-02-18 23:43:47.377532,s_343600,2023-02
0_1818,8.99,0.0,c_3454,m,1969.0,2021-03-27 23:21:58.187718,s_12383,2021-03
0_1273,8.99,0.0,c_6714,f,1968.0,2022-05-09 03:07:53.645642,s_205766,2022-05
0_1273,8.99,0.0,c_6714,f,1968.0,2021-03-17 04:02:33.847731,s_7404,2021-03
0_1273,8.99,0.0,c_6714,f,1968.0,2023-02-09 03:07:53.645642,s_338940,2023-02
0_1273,8.99,0.0,c_6714,f,1968.0,2022-07-09 03:07:53.645642,s_235701,2022-07
0_1273,8.99,0.0,c_6714,f,1968.0,2021-05-09 03:07:53.645642,s_31940,2021-05
0_1273,8.99,0.0,c_1609,m,1980.0,2021-09-07 19:46:52.888485,s_86471,2021-09
0_1273,8.99,0.0,c_1609,m,1980.0,2021-06-21 05:00:53.290399,s_51602,2021-06
0_1273,8.99,0.0,c_1609,m,1980.0,2021-11-06 18:54:49.833104,s_115710,2021-11
0_1273,8.99,0.0,c_1609,m,1980.0,2022-06-04 22:00:15.082947,s_218837,2022-06
0_1273,8.99,0.0,c_1609,m,1980.0,2023-01-06 18:54:49.833104,s_322984,2023-01
0_1273,8.99,0.0,c_1609,m,1980.0,2021-04-14 00:16:11.073167,s_20224,2021-04
0_1273,8.99,0.0,c_1609,m,1980.0,2022-07-05 09:06:04.226454,s_233867,2022-07
0_1273,8.99,0.0,c_1609,m,1980.0,2021-04-04 22:00:15.082947,s_16038,2021-04
0_1273,8.99,0.0,c_1609,m,1980.0,2021-05-05 09:06:04.226454,s_30180,2021-05
0_199,8.99,0.0,c_1609,m,1980.0,2021-08-27 23:57:53.097684,s_81589,2021-08
0_199,8.99,0.0,c_1609,m,1980.0,2022-10-27 23:57:53.097684,s_288970,2022-10
0_199,8.99,0.0,c_1609,m,1980.0,2023-01-27 23:57:53.097684,s_333375,2023-01
0_199,8.99,0.0,c_1609,m,1980.0,2022-08-27 23:57:53.097684,s_259467,2022-08
0_199,8.99,0.0,c_3454,m,1969.0,2022-03-23 14:55:59.687166,s_183354,2022-03
0_199,8.99,0.0,c_3454,m,1969.0,2022-09-23 14:55:59.687166,s_272429,2022-09
0_199,8.99,0.0,c_3454,m,1969.0,2021-09-23 14:55:59.687166,s_94302,2021-09
0_305,8.99,0.0,c_1609,m,1980.0,2022-05-25 20:17:20.845419,s_213939,2022-05
0_305,8.99,0.0,c_1609,m,1980.0,2021-05-25 20:17:20.845419,s_39474,2021-05
0_2209,8.99,0.0,c_6714,f,1968.0,2021-12-07 02:57:15.997464,s_130582,2021-12
0_2209,8.99,0.0,c_6714,f,1968.0,2021-08-29 00:20:58.031493,s_82018,2021-08
0_2209,8.99,0.0,c_6714,f,1968.0,2022-08-07 02:57:15.997464,s_249549,2022-08
0_2209,8.99,0.0,c_6714,f,1968.0,2022-10-29 00:20:58.031493,s_289494,2022-10
0_2209,8.99,0.0,c_6714,f,1968.0,2022-12-29 00:20:58.031493,s_318823,2022-12
0_2209,8.99,0.0,c_6714,f,1968.0,2022-06-07 02:57:15.997464,s_219998,2022-06
0_2209,8.99,0.0,c_6714,f,1968.0,2022-12-07 02:57:15.997464,s_308225,2022-12
0_2209,8.99,0.0,c_1609,m,1980.0,2021-08-18 20:02:20.457551,s_77558,2021-08
0_2209,8.99,0.0,c_1609,m,1980.0,2021-08-03 23:53:00.747202,s_71060,2021-08
0_2209,8.99,0.0,c_1609,m,1980.0,2022-01-08 13:35:50.200361,s_146851,2022-01
0_2209,8.99,0.0,c_1609,m,1980.0,2022-08-08 13:35:50.200361,s_250282,2022-08
0_2209,8.99,0.0,c_1609,m,1980.0,2022-06-18 20:02:20.457551,s_225755,2022-06
0_2209,8.99,0.0,c_1609,m,1980.0,2021-06-30 21:27:52.893977,s_56110,2021-06
0_2209,8.99,0.0,c_1609,m,1980.0,2021-04-16 21:54:44.032346,s_21564,2021-04
0_2209,8.99,0.0,c_1609,m,1980.0,2023-01-16 21:54:44.032346,s_327930,2023-01
0_2209,8.99,0.0,c_1609,m,1980.0,2022-12-16 21:54:44.032346,s_313094,2022-12
0_2209,8.99,0.0,c_3454,m,1969.0,2022-10-29 15:34:59.231521,s_289767,2022-10
0_2209,8.99,0.0,c_3454,m,1969.0,2021-08-29 15:34:59.231521,s_82291,2021-08
0_2209,8.99,0.0,c_3454,m,1969.0,2022-12-29 15:34:59.231521,s_319096,2022-12
0_1953,8.99,0.0,c_6714,f,1968.0,2021-12-13 23:24:02.664627,s_133954,2021-12
0_1953,8.99,0.0,c_1609,m,1980.0,2021-04-14 01:57:25.140434,s_20245,2021-04
0_1953,8.99,0.0,c_1609,m,1980.0,2021-08-16 02:28:45.239675,s_76317,2021-08
0_1953,8.99,0.0,c_1609,m,1980.0,2022-09-16 02:28:45.239675,s_268737,2022-09
0_303,8.99,0.0,c_1609,m,1980.0,2022-02-10 13:44:37.334539,s_162968,2022-02
0_2243,8.99,0.0,c_6714,f,1968.0,2022-07-23 18:03:42.956369,s_242648,2022-07
0_2243,8.99,0.0,c_6714,f,1968.0,2022-08-23 18:03:42.956369,s_257433,2022-08
0_2243,8.99,0.0,c_6714,f,1968.0,2021-08-23 18:03:42.956369,s_79727,2021-08
0_2243,8.99,0.0,c_1609,m,1980.0,2022-10-07 13:50:14.845202,s_279074,2022-10
0_2243,8.99,0.0,c_1609,m,1980.0,2021-11-23 13:10:13.464406,s_123881,2021-11
0_2243,8.99,0.0,c_1609,m,1980.0,2021-05-07 13:50:14.845202,s_31177,2021-05
0_2243,8.99,0.0,c_1609,m,1980.0,2022-04-23 13:10:13.464406,s_198247,2022-04
0_2243,8.99,0.0,c_1609,m,1980.0,2021-09-27 00:32:00.937020,s_96073,2021-09
0_2243,8.99,0.0,c_1609,m,1980.0,2022-07-07 13:50:14.845202,s_234975,2022-07
0_2243,8.99,0.0,c_1609,m,1980.0,2023-02-07 13:50:14.845202,s_338214,2023-02
0_2243,8.99,0.0,c_1609,m,1980.0,2021-09-20 17:34:34.573124,s_92847,2021-09
0_1175,8.99,0.0,c_6714,f,1968.0,2021-11-12 12:28:55.033241,s_118508,2021-11
0_1175,8.99,0.0,c_6714,f,1968.0,2021-04-21 04:59:57.298297,s_23508,2021-04
0_1175,8.99,0.0,c_1609,m,1980.0,2022-12-22 10:59:45.466631,s_315741,2022-12
0_1175,8.99,0.0,c_1609,m,1980.0,2021-05-22 10:59:45.466631,s_37940,2021-05
0_1175,8.99,0.0,c_1609,m,1980.0,2022-03-23 05:47:39.560216,s_183148,2022-03
0_1175,8.99,0.0,c_1609,m,1980.0,2021-08-02 16:51:10.825365,s_70474,2021-08
0_1175,8.99,0.0,c_1609,m,1980.0,2021-09-09 21:29:16.277929,s_87458,2021-09
0_1175,8.99,0.0,c_1609,m,1980.0,2022-09-08 18:32:06.033859,s_265205,2022-09
0_1175,8.99,0.0,c_1609,m,1980.0,2021-04-08 18:32:06.033859,s_17825,2021-04
0_1175,8.99,0.0,c_1609,m,1980.0,2021-06-12 18:41:32.053833,s_47737,2021-06
0_1175,8.99,0.0,c_1609,m,1980.0,2021-08-13 14:52:58.086364,s_75229,2021-08
0_1175,8.99,0.0,c_1609,m,1980.0,2022-11-21 08:24:59.724173,s_300617,2022-11
0_1175,8.99,0.0,c_1609,m,1980.0,2022-02-10 13:49:03.877694,s_162965,2022-02
0_1175,8.99,0.0,c_1609,m,1980.0,2022-09-23 05:47:39.560216,s_272223,2022-09
0_1175,8.99,0.0,c_1609,m,1980.0,2021-05-19 03:58:11.940960,s_36461,2021-05
0_1175,8.99,0.0,c_1609,m,1980.0,2022-11-27 17:42:45.014284,s_303653,2022-11
0_1175,8.99,0.0,c_1609,m,1980.0,2021-09-23 05:47:39.560216,s_94096,2021-09
0_1175,8.99,0.0,c_1609,m,1980.0,2022-08-19 03:58:11.940960,s_255339,2022-08
0_1175,8.99,0.0,c_1609,m,1980.0,2021-06-27 17:42:45.014284,s_54639,2021-06
0_1175,8.99,0.0,c_1609,m,1980.0,2021-06-30 14:34:17.816921,s_55982,2021-06
0_1175,8.99,0.0,c_1609,m,1980.0,2021-05-21 08:24:59.724173,s_37440,2021-05
0_1175,8.99,0.0,c_1609,m,1980.0,2022-10-08 18:32:06.033859,s_279647,2022-10
0_1175,8.99,0.0,c_1609,m,1980.0,2022-08-12 18:41:32.053833,s_252323,2022-08
0_1175,8.99,0.0,c_3454,m,1969.0,2021-09-07 17:38:22.671637,s_86430,2021-09
0_1175,8.99,0.0,c_3454,m,1969.0,2022-11-15 06:20:46.910506,s_297800,2022-11
0_1175,8.99,0.0,c_3454,m,1969.0,2021-03-15 06:20:46.910506,s_6551,2021-03
0_1815,8.99,0.0,c_1609,m,1980.0,2022-07-22 09:38:48.113217,s_242009,2022-07
0_1815,8.99,0.0,c_1609,m,1980.0,2022-05-27 07:05:25.179060,s_214671,2022-05
0_1815,8.99,0.0,c_1609,m,1980.0,2021-11-30 15:16:19.907429,s_127368,2021-11
0_1815,8.99,0.0,c_1609,m,1980.0,2021-04-22 09:38:48.113217,s_24078,2021-04
0_1815,8.99,0.0,c_1609,m,1980.0,2023-01-15 12:45:21.480529,s_327255,2023-01
0_1815,8.99,0.0,c_1609,m,1980.0,2021-11-26 06:14:01.394213,s_125194,2021-11
0_1815,8.99,0.0,c_1609,m,1980.0,2021-09-02 22:47:08.825798,s_84233,2021-09
0_1815,8.99,0.0,c_1609,m,1980.0,2022-08-26 06:14:01.394213,s_258597,2022-08
0_1815,8.99,0.0,c_1609,m,1980.0,2021-11-27 07:05:25.179060,s_125749,2021-11
0_1815,8.99,0.0,c_1609,m,1980.0,2022-08-02 22:47:08.825798,s_247520,2022-08
0_1815,8.99,0.0,c_1609,m,1980.0,2021-09-25 04:18:56.823433,s_95092,2021-09
0_1815,8.99,0.0,c_1609,m,1980.0,2021-11-15 12:45:21.480529,s_120003,2021-11
0_1815,8.99,0.0,c_1609,m,1980.0,2022-09-27 07:05:25.179060,s_274204,2022-09
0_1815,8.99,0.0,c_1609,m,1980.0,2022-03-25 04:18:56.823433,s_184149,2022-03
1_314,9.0,1.0,c_1609,m,1980.0,2022-01-14 07:27:11.598215,s_149580,2022-01
1_314,9.0,1.0,c_1609,m,1980.0,2022-10-14 07:27:11.598215,s_282275,2022-10
0_426,9.02,0.0,c_6714,f,1968.0,2021-06-07 10:36:42.636627,s_45289,2021-06
0_426,9.02,0.0,c_1609,m,1980.0,2022-08-03 23:28:54.719609,s_247968,2022-08
0_426,9.02,0.0,c_1609,m,1980.0,2021-03-03 23:28:54.719609,s_1367,2021-03
0_1746,9.02,0.0,c_6714,f,1968.0,2022-10-23 00:55:07.699383,s_286601,2022-10
0_1746,9.02,0.0,c_6714,f,1968.0,2023-01-23 00:55:07.699383,s_330877,2023-01
0_1746,9.02,0.0,c_6714,f,1968.0,2022-01-23 00:55:07.699383,s_153769,2022-01
0_1746,9.02,0.0,c_1609,m,1980.0,2022-09-08 19:26:34.303998,s_265220,2022-09
0_1746,9.02,0.0,c_1609,m,1980.0,2021-04-08 19:26:34.303998,s_17840,2021-04
0_1746,9.02,0.0,c_1609,m,1980.0,2021-07-07 00:59:40.659816,s_58864,2021-07
0_1746,9.02,0.0,c_1609,m,1980.0,2022-10-08 19:26:34.303998,s_279662,2022-10
0_1746,9.02,0.0,c_3454,m,1969.0,2021-03-23 22:57:49.137812,s_10563,2021-03
0_1746,9.02,0.0,c_3454,m,1969.0,2022-06-23 22:57:49.137812,s_228299,2022-06
0_366,9.02,0.0,c_1609,m,1980.0,2022-06-25 11:26:02.225124,s_229022,2022-06
0_366,9.02,0.0,c_1609,m,1980.0,2021-12-25 11:26:02.225124,s_139765,2021-12
0_1566,9.04,0.0,c_6714,f,1968.0,2022-02-18 06:35:19.744942,s_166976,2022-02
0_1566,9.04,0.0,c_6714,f,1968.0,2023-01-10 10:07:44.699191,s_324782,2023-01
0_1566,9.04,0.0,c_6714,f,1968.0,2021-05-13 23:42:48.550677,s_34170,2021-05
0_1566,9.04,0.0,c_6714,f,1968.0,2023-01-04 17:29:34.706259,s_321971,2023-01
0_1566,9.04,0.0,c_6714,f,1968.0,2023-02-18 06:35:19.744942,s_343241,2023-02
0_1566,9.04,0.0,c_6714,f,1968.0,2022-10-10 10:07:44.699191,s_280411,2022-10
0_1566,9.04,0.0,c_6714,f,1968.0,2021-05-04 17:29:34.706259,s_29880,2021-05
0_1566,9.04,0.0,c_6714,f,1968.0,2022-03-18 06:35:19.744942,s_180770,2022-03
0_1566,9.04,0.0,c_6714,f,1968.0,2022-04-13 23:42:48.550677,s_193648,2022-04
0_1566,9.04,0.0,c_6714,f,1968.0,2022-05-28 13:00:42.789723,s_215314,2022-05
0_1566,9.04,0.0,c_6714,f,1968.0,2021-09-29 18:24:38.375026,s_97529,2021-09
0_1566,9.04,0.0,c_6714,f,1968.0,2021-09-28 13:00:42.789723,s_96879,2021-09
0_1566,9.04,0.0,c_6714,f,1968.0,2022-07-13 23:42:48.550677,s_237987,2022-07
0_1566,9.04,0.0,c_6714,f,1968.0,2022-04-18 06:35:19.744942,s_195734,2022-04
0_1566,9.04,0.0,c_6714,f,1968.0,2022-12-04 17:29:34.706259,s_307068,2022-12
0_1566,9.04,0.0,c_6714,f,1968.0,2021-05-10 10:07:44.699191,s_32516,2021-05
0_1566,9.04,0.0,c_1609,m,1980.0,2021-09-12 13:11:42.545549,s_88800,2021-09
0_1566,9.04,0.0,c_1609,m,1980.0,2022-10-11 14:47:05.125319,s_280972,2022-10
0_1566,9.04,0.0,c_1609,m,1980.0,2021-03-07 01:46:20.185576,s_2827,2021-03
0_1566,9.04,0.0,c_1609,m,1980.0,2022-11-11 01:46:03.048873,s_295768,2022-11
0_1566,9.04,0.0,c_1609,m,1980.0,2022-07-22 01:07:15.967265,s_241834,2022-07
0_1566,9.04,0.0,c_1609,m,1980.0,2021-05-10 14:27:18.029936,s_32581,2021-05
0_1566,9.04,0.0,c_1609,m,1980.0,2021-05-31 09:46:28.179343,s_42036,2021-05
0_1566,9.04,0.0,c_1609,m,1980.0,2022-05-12 22:03:15.025182,s_207601,2022-05
0_1566,9.04,0.0,c_1609,m,1980.0,2022-10-30 03:41:05.637643,s_290002,2022-10
0_1566,9.04,0.0,c_1609,m,1980.0,2021-07-11 01:46:03.048873,s_60650,2021-07
0_1566,9.04,0.0,c_1609,m,1980.0,2022-10-17 07:33:37.898656,s_283695,2022-10
0_1566,9.04,0.0,c_1609,m,1980.0,2023-01-07 04:08:47.995559,s_323190,2023-01
0_1566,9.04,0.0,c_1609,m,1980.0,2021-04-22 01:07:15.967265,s_23903,2021-04
0_1566,9.04,0.0,c_1609,m,1980.0,2022-04-14 05:33:36.784071,s_193794,2022-04
0_1566,9.04,0.0,c_1609,m,1980.0,2021-07-25 16:10:17.465111,s_67011,2021-07
0_1566,9.04,0.0,c_1609,m,1980.0,2021-05-11 14:47:05.125319,s_33061,2021-05
0_1566,9.04,0.0,c_1609,m,1980.0,2021-11-14 05:33:36.784071,s_119386,2021-11
0_1566,9.04,0.0,c_1609,m,1980.0,2022-08-24 09:54:06.587730,s_257742,2022-08
0_1566,9.04,0.0,c_1609,m,1980.0,2022-11-09 07:05:37.500306,s_294972,2022-11
0_1566,9.04,0.0,c_1609,m,1980.0,2021-09-13 18:16:49.324852,s_89407,2021-09
0_1566,9.04,0.0,c_1609,m,1980.0,2022-12-11 01:46:03.048873,s_310247,2022-12
0_1566,9.04,0.0,c_1609,m,1980.0,2021-11-24 09:54:06.587730,s_124316,2021-11
0_1566,9.04,0.0,c_1609,m,1980.0,2022-03-31 09:46:28.179343,s_187198,2022-03
0_1566,9.04,0.0,c_1609,m,1980.0,2021-11-17 07:33:37.898656,s_120885,2021-11
0_1566,9.04,0.0,c_1609,m,1980.0,2021-04-30 03:41:05.637643,s_27770,2021-04
0_1566,9.04,0.0,c_1609,m,1980.0,2022-06-12 08:19:59.790491,s_222560,2022-06
0_1566,9.04,0.0,c_1609,m,1980.0,2022-04-12 22:03:15.025182,s_193133,2022-04
0_1566,9.04,0.0,c_1609,m,1980.0,2022-03-11 14:47:05.125319,s_177661,2022-03
0_1566,9.04,0.0,c_1609,m,1980.0,2022-04-17 07:33:37.898656,s_195243,2022-04
0_1566,9.04,0.0,c_1609,m,1980.0,2022-05-30 03:41:05.637643,s_216171,2022-05
0_1566,9.04,0.0,c_1609,m,1980.0,2021-12-12 14:40:55.245023,s_133290,2021-12
0_1566,9.04,0.0,c_1609,m,1980.0,2022-01-09 07:05:37.500306,s_147179,2022-01
0_1566,9.04,0.0,c_1609,m,1980.0,2023-01-10 14:27:18.029936,s_324847,2023-01
0_1566,9.04,0.0,c_1609,m,1980.0,2022-08-25 16:10:17.465111,s_258316,2022-08
0_1566,9.04,0.0,c_1609,m,1980.0,2022-11-12 13:11:42.545549,s_296460,2022-11
0_1566,9.04,0.0,c_1609,m,1980.0,2021-03-12 08:19:59.790491,s_5210,2021-03
0_1566,9.04,0.0,c_1609,m,1980.0,2022-03-11 17:18:14.895679,s_177715,2022-03
0_1566,9.04,0.0,c_1609,m,1980.0,2022-07-31 09:46:28.179343,s_246282,2022-07
0_1566,9.04,0.0,c_1609,m,1980.0,2023-02-22 18:16:59.411694,s_345409,2023-02
0_1566,9.04,0.0,c_1609,m,1980.0,2021-08-07 04:08:47.995559,s_72410,2021-08
0_1566,9.04,0.0,c_1609,m,1980.0,2022-11-16 03:58:34.003263,s_298204,2022-11
0_1566,9.04,0.0,c_1609,m,1980.0,2022-08-17 07:33:37.898656,s_254453,2022-08
0_1566,9.04,0.0,c_1609,m,1980.0,2021-05-11 17:18:14.895679,s_33115,2021-05
0_1566,9.04,0.0,c_1609,m,1980.0,2022-10-10 14:27:18.029936,s_280476,2022-10
0_1566,9.04,0.0,c_1609,m,1980.0,2021-03-16 03:58:34.003263,s_6948,2021-03
0_1566,9.04,0.0,c_1609,m,1980.0,2021-05-12 22:03:15.025182,s_33670,2021-05
0_1566,9.04,0.0,c_1609,m,1980.0,2022-10-11 17:18:14.895679,s_281026,2022-10
0_1566,9.04,0.0,c_1609,m,1980.0,2021-03-22 18:16:59.411694,s_10008,2021-03
0_1566,9.04,0.0,c_3454,m,1969.0,2021-04-17 09:28:15.659228,s_21786,2021-04
0_1870,9.06,0.0,c_6714,f,1968.0,2021-04-25 06:21:59.433983,s_25410,2021-04
0_1870,9.06,0.0,c_6714,f,1968.0,2022-04-25 06:21:59.433983,s_199118,2022-04
0_1870,9.06,0.0,c_6714,f,1968.0,2022-07-25 06:21:59.433983,s_243412,2022-07
0_1870,9.06,0.0,c_6714,f,1968.0,2022-09-25 06:21:59.433983,s_273172,2022-09
0_1870,9.06,0.0,c_6714,f,1968.0,2022-10-25 06:21:59.433983,s_287665,2022-10
0_1870,9.06,0.0,c_1609,m,1980.0,2022-01-13 02:05:48.518136,s_149007,2022-01
0_1870,9.06,0.0,c_1609,m,1980.0,2022-10-13 02:05:48.518136,s_281682,2022-10
0_1870,9.06,0.0,c_1609,m,1980.0,2021-09-07 11:19:18.682407,s_86295,2021-09
0_1760,9.09,0.0,c_6714,f,1968.0,2022-10-06 02:14:31.652952,s_278381,2022-10
0_1760,9.09,0.0,c_6714,f,1968.0,2021-09-06 02:14:31.652952,s_85670,2021-09
0_1760,9.09,0.0,c_1609,m,1980.0,2022-03-30 00:45:41.368792,s_186592,2022-03
0_1760,9.09,0.0,c_1609,m,1980.0,2021-11-18 00:30:30.873465,s_121222,2021-11
0_1760,9.09,0.0,c_1609,m,1980.0,2021-07-30 00:45:41.368792,s_68881,2021-07
0_1760,9.09,0.0,c_1609,m,1980.0,2022-11-22 07:43:52.380777,s_301056,2022-11
0_1760,9.09,0.0,c_1609,m,1980.0,2022-01-22 07:43:52.380777,s_153436,2022-01
0_1760,9.09,0.0,c_1609,m,1980.0,2023-01-18 00:30:30.873465,s_328461,2023-01
0_160,9.12,0.0,c_1609,m,1980.0,2021-12-24 02:59:52.612510,s_139073,2021-12
0_126,9.19,0.0,c_1609,m,1980.0,2021-04-19 19:57:29.971357,s_22883,2021-04
0_2254,9.2,0.0,c_1609,m,1980.0,2022-01-09 22:07:04.116736,s_147475,2022-01
0_2254,9.2,0.0,c_1609,m,1980.0,2022-11-09 22:07:04.116736,s_295268,2022-11
